dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1771688122,1,-79.722803,43.426925,0.000000,24.060241,23.474479,99.359628,1,0,110.247240
1771688127,1,-79.723720,43.426408,0.000000,34.264063,19.580591,93.874799,1,0,110.031154
1771688134,1,-79.724997,43.426268,0.000000,64.005697,19.544331,104.563094,1,0,114.020199
1771688139,1,-79.726060,43.425508,0.000000,2.000026,14.406552,120.574583,1,0,116.171333
1771688168,1,-79.727115,43.425874,0.000000,2.117620,9.686106,94.608887,1,0,114.939227
1771688209,1,-79.727906,43.426529,0.000000,2.004327,10.236787,96.943197,1,0,115.829654
1771688218,1,-79.728819,43.427213,0.000000,2.402871,13.460575,106.020212,1,0,117.402860
1771688225,1,-79.729779,43.427913,0.000000,2.024987,16.840065,109.958132,1,0,119.015653
1771688230,1,-79.730570,43.428493,0.000000,2.002339,18.027960,90.855052,1,0,120.774105
1771688235,1,-79.731306,43.429037,0.000000,2.013326,16.886468,84.879509,1,0,123.317043
1771688240,1,-79.732027,43.429574,0.000000,2.000158,16.789168,83.473608,1,0,126.737951
1771688245,1,-79.732780,43.430143,0.000000,2.000002,17.772337,87.829235,1,0,128.938309
1771688251,1,-79.733638,43.430792,0.000000,2.004807,15.938347,100.128949,1,0,130.153029
1771688258,1,-79.734418,43.431389,0.000000,2.000030,11.639066,91.587995,1,0,132.271600
1771688269,1,-79.735117,43.431902,0.000000,2.050659,7.241971,80.324174,1,0,133.366648
1771688276,1,-79.735871,43.432456,0.000000,2.000809,14.037562,86.694489,1,0,133.840639
1771688282,1,-79.736648,43.433031,0.000000,2.000007,14.944100,89.663069,1,0,133.887834
1771688288,1,-79.737380,43.433568,0.000000,2.000000,13.791356,84.099059,1,0,133.372014
1771688297,1,-79.738142,43.434136,0.000000,7.159219,7.575788,88.257286,1,0,133.685525
1771688311,1,-79.738018,43.434881,0.000000,5.446484,11.541848,83.378822,1,0,134.635560
1771688318,1,-79.737230,43.435395,0.000000,6.532159,12.002852,85.629060,1,0,134.125707
1771688325,1,-79.736272,43.435659,0.000000,2.224505,11.424615,82.930552,1,0,133.900701
1771688333,1,-79.735244,43.435942,0.000000,2.043280,10.468107,88.972020,1,0,134.312634
1771688715,1,-79.736210,43.436226,0.000000,20.045297,-1.000000,84.336332,1,0,134.215793
1771692038,1,-79.735125,43.436314,0.000000,24.698770,-1.000000,88.388377,1,0,134.215793
